收寄城市,寄达城市,委办_40t,委办_20t,委办_12t,自办_40t,自办_20t,自办_12t,邮路总条数,邮路总长度,城市间距离,车辆成本,大小边标记
嘉兴,济宁,,,,,,,,,,,
嘉兴,临沂,,,,,,,,,,,
嘉兴,郑州,,,,,,,,,,,
嘉兴,漯河,,,,,,,,,,,
嘉兴,信阳,,,,,,,,,,,
嘉兴,洛阳,,,,,,,,,,,
嘉兴,武汉,,,,,,,,,,,
嘉兴,荆州,,,,,,,,,,,
嘉兴,襄阳,,,,,,,,,,,
嘉兴,长沙,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1006.0,1006.0,10650.521999999999,
嘉兴,常德,,,,,,,,,,,
嘉兴,衡阳,,,,,,,,,,,
嘉兴,广州,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2692.0,1346.0,31861.839,
嘉兴,汕头,,,,,,,,,,,
嘉兴,深圳,,,,,,,,,,,
嘉兴,东莞,,,,,,,,,,,
嘉兴,湛江,,,,,,,,,,,
嘉兴,中山,,,,,,,,,,,
嘉兴,南宁,,,,,,,,,,,
嘉兴,柳州,,,,,,,,,,,
嘉兴,海口,,,,,,,,,,,
嘉兴,重庆,,,,,,,,,,,
嘉兴,成都,,,,,,,,,,,
嘉兴,南充,,,,,,,,,,,
嘉兴,内江,,,,,,,,,,,
嘉兴,贵阳,,,,,,,,,,,
嘉兴,昆明,,,,,,,,,,,
嘉兴,大理州,,,,,,,,,,,
嘉兴,拉萨,,,,,,,,,,,
嘉兴,西安,,,,,,,,,,,
嘉兴,宝鸡,,,,,,,,,,,
嘉兴,兰州,,,,,,,,,,,
嘉兴,西宁,,,,,,,,,,,
嘉兴,银川,,,,,,,,,,,
嘉兴,乌鲁木齐,,,,,,,,,,,
嘉兴,阿克苏,,,,,,,,,,,
嘉兴,喀什,,,,,,,,,,,
宁波,北京,,,,,,,,,,,
宁波,天津,,,,,,,,,,,
宁波,石家庄,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2646.0,1323.0,28013.202000000005,
宁波,唐山,,,,,,,,,,,
宁波,廊坊,,,,,,,,,,,
宁波,保定,,,,,,,,,,,
宁波,太原,,,,,,,,,,,
宁波,侯马,,,,,,,,,,,
宁波,呼和浩特,,,,,,,,,,,
宁波,包头,,,,,,,,,,,
宁波,沈阳,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1938.0,1938.0,31883.975999999995,
宁波,大连,,,,,,,,,,,
宁波,锦州,,,,,,,,,,,
宁波,长春,,,,,,,,,,,
宁波,哈尔滨,,,,,,,,,,,
宁波,上海,0.0,0.0,0.0,1.0,0.0,1.0,2.0,452.0,226.0,3147.7279999999996,大
宁波,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,432.0,432.0,4189.536,小
宁波,常州,,,,,,,,,,,
宁波,无锡,0.0,0.0,0.0,1.0,0.0,0.0,1.0,299.0,299.0,11046.854,大
宁波,苏州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,480.0,240.0,3976.3199999999997,大
宁波,徐州,,,,,,,,,,,
宁波,连云港,,,,,,,,,,,
宁波,淮安,,,,,,,,,,,
宁波,盐城,,,,,,,,,,,
宁波,扬州,,,,,,,,,,,
宁波,南通,,,,,,,,,,,
宁波,杭州,0.0,0.0,0.0,3.0,1.0,0.0,4.0,640.0,160.0,4992.96,小
宁波,湖州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,238.0,238.0,1971.5919999999996,大
宁波,嘉兴,0.0,0.0,0.0,1.0,0.0,0.0,1.0,172.0,172.0,1424.848,小
宁波,宁波,,,,,,,,,,,
宁波,台州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,177.0,177.0,1466.2679999999998,小
宁波,金华,0.0,0.0,0.0,3.0,1.0,0.0,4.0,972.0,243.0,7583.058,小
宁波,义乌,0.0,0.0,0.0,1.0,0.0,0.0,1.0,190.0,190.0,1573.9599999999998,小
宁波,温州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,270.0,270.0,2236.68,小
宁波,合肥,0.0,0.0,0.0,1.0,0.0,0.0,1.0,584.0,584.0,5663.632,小
宁波,蚌埠,,,,,,,,,,,
宁波,芜湖,0.0,0.0,0.0,1.0,0.0,0.0,1.0,439.0,439.0,4257.422,大
宁波,安庆,,,,,,,,,,,
宁波,福州,0.0,2.0,1.0,0.0,0.0,0.0,3.0,1716.0,572.0,21024.432,
宁波,厦门,,,,,,,,,,,
宁波,泉州,,,,,,,,,,,
宁波,南昌,,,,,,,,,,,
宁波,鹰潭,0.0,0.0,1.0,0.0,0.0,0.0,1.0,536.0,536.0,5674.632,
宁波,赣州,,,,,,,,,,,
宁波,济南,0.0,0.0,3.0,0.0,0.0,0.0,3.0,3135.0,1045.0,33190.244999999995,
宁波,潍坊,,,,,,,,,,,
宁波,烟台,,,,,,,,,,,
宁波,青岛,1.0,0.0,0.0,0.0,0.0,0.0,1.0,990.0,990.0,16287.48,
宁波,济宁,,,,,,,,,,,
宁波,临沂,,,,,,,,,,,
宁波,郑州,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3333.0,1111.0,44577.2085,
宁波,漯河,,,,,,,,,,,
宁波,信阳,,,,,,,,,,,
宁波,洛阳,,,,,,,,,,,
宁波,武汉,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1818.0,909.0,21517.3935,
宁波,荆州,,,,,,,,,,,
宁波,襄阳,,,,,,,,,,,
宁波,长沙,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2016.0,1008.0,27255.312,
宁波,常德,,,,,,,,,,,
宁波,衡阳,,,,,,,,,,,
宁波,广州,2.0,1.0,0.0,0.0,0.0,0.0,3.0,4044.0,1348.0,61992.49799999999,
宁波,汕头,,,,,,,,,,,
宁波,深圳,,,,,,,,,,,
宁波,东莞,,,,,,,,,,,
宁波,湛江,,,,,,,,,,,
宁波,中山,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1423.0,1423.0,15065.301000000001,
宁波,南宁,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1813.0,1813.0,23722.1985,
宁波,柳州,,,,,,,,,,,
宁波,海口,,,,,,,,,,,
宁波,重庆,,,,,,,,,,,
宁波,成都,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4108.0,2054.0,53751.126000000004,
宁波,南充,,,,,,,,,,,
宁波,内江,,,,,,,,,,,
宁波,贵阳,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1777.0,1777.0,23251.1565,
宁波,昆明,,,,,,,,,,,
宁波,大理州,,,,,,,,,,,
宁波,拉萨,,,,,,,,,,,
宁波,西安,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2992.0,1496.0,39148.824,
宁波,宝鸡,,,,,,,,,,,
宁波,兰州,,,,,,,,,,,
宁波,西宁,,,,,,,,,,,
宁波,银川,,,,,,,,,,,
宁波,乌鲁木齐,,,,,,,,,,,
宁波,阿克苏,,,,,,,,,,,
宁波,喀什,,,,,,,,,,,
台州,北京,,,,,,,,,,,
台州,天津,,,,,,,,,,,
台州,石家庄,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1439.0,1439.0,23674.428,
台州,唐山,,,,,,,,,,,
台州,廊坊,,,,,,,,,,,
台州,保定,,,,,,,,,,,
台州,太原,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1631.0,1631.0,17267.396999999997,
台州,侯马,,,,,,,,,,,
台州,呼和浩特,,,,,,,,,,,
台州,包头,,,,,,,,,,,
台州,沈阳,,,,,,,,,,,
台州,大连,,,,,,,,,,,
台州,锦州,,,,,,,,,,,
台州,长春,,,,,,,,,,,
台州,哈尔滨,,,,,,,,,,,
台州,上海,0.0,0.0,0.0,1.0,0.0,0.0,1.0,375.0,375.0,6281.25,大
台州,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,547.0,547.0,5304.8060000000005,小
台州,常州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,449.0,449.0,4753.563,
台州,无锡,0.0,0.0,0.0,1.0,0.0,0.0,1.0,415.0,415.0,20675.9225,大
台州,苏州,0.0,2.0,0.0,0.0,0.0,0.0,2.0,710.0,355.0,7784.084999999999,
台州,徐州,,,,,,,,,,,
台州,连云港,,,,,,,,,,,
台州,淮安,,,,,,,,,,,
台州,盐城,,,,,,,,,,,
台州,扬州,,,,,,,,,,,
台州,南通,0.0,0.0,1.0,0.0,0.0,0.0,1.0,458.0,458.0,4848.8460000000005,
台州,杭州,0.0,0.0,0.0,2.0,0.0,1.0,3.0,825.0,275.0,6108.3,小
台州,湖州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,354.0,354.0,2932.5359999999996,大
台州,嘉兴,0.0,0.0,0.0,1.0,0.0,0.0,1.0,288.0,288.0,2385.792,小
台州,宁波,0.0,0.0,0.0,1.0,0.0,0.0,1.0,176.0,176.0,1457.984,大
台州,台州,,,,,,,,,,,
台州,金华,0.0,0.0,0.0,2.0,0.0,0.0,2.0,438.0,219.0,3628.3919999999994,小
台州,义乌,0.0,0.0,0.0,1.0,0.0,0.0,1.0,215.0,215.0,1781.0599999999997,小
台州,温州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,138.0,138.0,1143.1919999999998,小
台州,合肥,0.0,1.0,0.0,0.0,0.0,0.0,1.0,699.0,699.0,9146.0655,
台州,蚌埠,,,,,,,,,,,
台州,芜湖,0.0,0.0,1.0,0.0,0.0,0.0,1.0,555.0,555.0,5875.785,
台州,安庆,,,,,,,,,,,
台州,福州,1.0,0.0,3.0,0.0,0.0,0.0,4.0,1760.0,440.0,21213.72,
台州,厦门,,,,,,,,,,,
台州,泉州,,,,,,,,,,,
台州,南昌,1.0,0.0,0.0,0.0,0.0,0.0,1.0,659.0,659.0,10841.867999999999,
台州,鹰潭,,,,,,,,,,,
台州,赣州,,,,,,,,,,,
台州,济南,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2360.0,1180.0,31906.02,
台州,潍坊,,,,,,,,,,,
台州,烟台,,,,,,,,,,,
台州,青岛,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1125.0,1125.0,18508.5,
台州,济宁,,,,,,,,,,,
台州,临沂,,,,,,,,,,,
台州,郑州,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2452.0,1226.0,40340.304,
台州,漯河,,,,,,,,,,,
台州,信阳,,,,,,,,,,,
台州,洛阳,,,,,,,,,,,
台州,武汉,0.0,0.0,2.0,0.0,0.0,0.0,2.0,1730.0,865.0,18315.510000000002,
台州,荆州,,,,,,,,,,,
台州,襄阳,,,,,,,,,,,
台州,长沙,0.0,2.0,0.0,0.0,0.0,0.0,2.0,1996.0,998.0,26116.661999999997,
台州,常德,,,,,,,,,,,
台州,衡阳,,,,,,,,,,,
台州,广州,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3966.0,1322.0,48591.432,
台州,汕头,,,,,,,,,,,
台州,深圳,,,,,,,,,,,
台州,东莞,,,,,,,,,,,
台州,湛江,,,,,,,,,,,
台州,中山,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2636.0,1318.0,27907.332,
台州,南宁,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1803.0,1803.0,23591.3535,
台州,柳州,,,,,,,,,,,
台州,海口,,,,,,,,,,,
台州,重庆,,,,,,,,,,,
台州,成都,0.0,1.0,1.0,0.0,0.0,0.0,2.0,3998.0,1999.0,47319.3285,
台州,南充,,,,,,,,,,,
台州,内江,,,,,,,,,,,
台州,贵阳,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1766.0,1766.0,29054.232000000004,
台州,昆明,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2262.0,2262.0,37214.424,
台州,大理州,,,,,,,,,,,
台州,拉萨,,,,,,,,,,,
台州,西安,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3224.0,1612.0,42184.428,
台州,宝鸡,,,,,,,,,,,
台州,兰州,,,,,,,,,,,
台州,西宁,,,,,,,,,,,
台州,银川,,,,,,,,,,,
台州,乌鲁木齐,,,,,,,,,,,
台州,阿克苏,,,,,,,,,,,
台州,喀什,,,,,,,,,,,
金华,北京,1.0,1.0,2.0,0.0,0.0,0.0,4.0,5800.0,1450.0,73530.225,
金华,天津,0.0,3.0,0.0,0.0,0.0,0.0,3.0,4104.0,1368.0,53698.788,
金华,石家庄,2.0,0.0,0.0,0.0,0.0,0.0,2.0,2686.0,1343.0,44190.072,
金华,唐山,,,,,,,,,,,
金华,廊坊,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1413.0,1413.0,14959.431,
金华,保定,2.0,0.0,1.0,0.0,0.0,0.0,3.0,4140.0,1380.0,60017.579999999994,
金华,太原,0.0,2.0,0.0,0.0,0.0,0.0,2.0,3070.0,1535.0,40169.41499999999,
金华,侯马,,,,,,,,,,,
金华,呼和浩特,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1897.0,1897.0,31209.444,
金华,包头,,,,,,,,,,,
金华,沈阳,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6069.0,2023.0,79409.8305,
金华,大连,,,,,,,,,,,
金华,锦州,,,,,,,,,,,
金华,长春,0.0,2.0,0.0,0.0,0.0,0.0,2.0,4628.0,2314.0,60555.066,
金华,哈尔滨,,,,,,,,,,,
金华,上海,0.0,0.0,0.0,1.0,0.0,0.0,1.0,326.0,326.0,21388.208,大
金华,南京,0.0,0.0,0.0,2.0,0.0,0.0,2.0,904.0,452.0,8766.992,大
金华,常州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,378.0,378.0,7275.554999999999,大
金华,无锡,0.0,0.0,0.0,1.0,0.0,0.0,1.0,365.0,365.0,13485.289999999999,大
金华,苏州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,306.0,306.0,9244.565999999999,大
金华,徐州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,782.0,782.0,15862.869999999999,大
金华,连云港,0.0,0.0,1.0,0.0,0.0,0.0,1.0,761.0,761.0,8056.707,
金华,淮安,0.0,0.0,1.0,0.0,0.0,0.0,1.0,642.0,642.0,6796.854,
金华,盐城,0.0,0.0,1.0,0.0,0.0,0.0,1.0,559.0,559.0,5918.133,
金华,扬州,0.0,0.0,1.0,0.0,0.0,0.0,1.0,471.0,471.0,4986.477,
金华,南通,0.0,0.0,0.0,1.0,0.0,0.0,1.0,409.0,409.0,8296.565,大
金华,杭州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,358.0,179.0,7493.387499999999,大
金华,湖州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,258.0,258.0,2137.272,大
金华,嘉兴,0.0,0.0,0.0,1.0,0.0,0.0,1.0,238.0,238.0,3986.5,大
金华,宁波,0.0,0.0,0.0,3.0,1.0,0.0,4.0,960.0,240.0,10928.88,大
金华,台州,0.0,0.0,0.0,2.0,0.0,0.0,2.0,438.0,219.0,5482.446,大
金华,金华,,,,,,,,,,,
金华,义乌,0.0,0.0,0.0,2.0,0.0,0.0,2.0,126.0,63.0,1043.7839999999999,小
金华,温州,0.0,0.0,0.0,3.0,0.0,0.0,3.0,642.0,214.0,5318.3279999999995,小
金华,合肥,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1062.0,531.0,10299.275999999998,小
金华,蚌埠,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1296.0,648.0,13144.68,大
金华,芜湖,0.0,0.0,0.0,1.0,0.0,0.0,1.0,441.0,441.0,4276.818,大
金华,安庆,0.0,0.0,0.0,2.0,0.0,0.0,2.0,862.0,431.0,8359.676,小
金华,福州,1.0,1.0,1.0,1.0,0.0,0.0,4.0,2168.0,542.0,27003.253,大
金华,厦门,0.0,0.0,0.0,1.0,1.0,0.0,2.0,1512.0,756.0,13204.296000000002,小
金华,泉州,,,,,,,,,,,
金华,南昌,5.0,0.0,1.0,0.0,0.0,0.0,6.0,2646.0,441.0,40945.526999999995,
金华,鹰潭,0.0,0.0,0.0,1.0,1.0,0.0,2.0,616.0,308.0,4508.504,小
金华,赣州,,,,,,,,,,,
金华,济南,3.0,0.0,0.0,1.0,0.0,0.0,4.0,4328.0,1082.0,63896.428,大
金华,潍坊,1.0,2.0,2.0,0.0,0.0,0.0,5.0,5135.0,1027.0,65517.465,
金华,烟台,0.0,3.0,0.0,0.0,0.0,0.0,3.0,3546.0,1182.0,46397.636999999995,
金华,青岛,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2152.0,1076.0,28157.843999999997,
金华,济宁,,,,,,,,,,,
金华,临沂,,,,,,,,,,,
金华,郑州,3.0,2.0,0.0,1.0,0.0,0.0,6.0,6786.0,1131.0,96387.21299999999,大
金华,漯河,,,,,,,,,,,
金华,信阳,,,,,,,,,,,
金华,洛阳,,,,,,,,,,,
金华,武汉,2.0,3.0,0.0,0.0,0.0,0.0,5.0,3235.0,647.0,46685.902500000004,
金华,荆州,,,,,,,,,,,
金华,襄阳,,,,,,,,,,,
金华,长沙,0.0,0.0,0.0,2.0,2.0,0.0,4.0,3124.0,781.0,27281.892,大
金华,常德,,,,,,,,,,,
金华,衡阳,,,,,,,,,,,
金华,广州,4.0,0.0,0.0,1.0,1.0,0.0,6.0,6726.0,1121.0,93350.154,大
金华,汕头,0.0,2.0,0.0,0.0,0.0,0.0,2.0,2016.0,1008.0,26378.352,
金华,深圳,3.0,0.0,1.0,1.0,0.0,0.0,5.0,5720.0,1144.0,79669.304,大
金华,东莞,4.0,0.0,0.0,2.0,1.0,0.0,7.0,7903.0,1129.0,104965.388,大
金华,湛江,,,,,,,,,,,
金华,中山,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2392.0,1196.0,28311.114,
金华,南宁,3.0,0.0,1.0,0.0,0.0,0.0,4.0,6340.0,1585.0,95009.655,
金华,柳州,,,,,,,,,,,
金华,海口,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1722.0,1722.0,28330.343999999997,
金华,重庆,5.0,1.0,0.0,0.0,0.0,0.0,6.0,9036.0,1506.0,143588.81699999998,
金华,成都,4.0,2.0,0.0,0.0,0.0,0.0,6.0,10692.0,1782.0,163903.014,
金华,南充,,,,,,,,,,,
金华,内江,,,,,,,,,,,
金华,贵阳,3.0,0.0,0.0,1.0,0.0,0.0,4.0,6196.0,1549.0,91474.646,大
金华,昆明,2.0,2.0,2.0,0.0,0.0,0.0,6.0,12264.0,2044.0,164024.868,
金华,大理州,,,,,,,,,,,
金华,拉萨,,,,,,,,,,,
金华,西安,0.0,2.0,3.0,0.0,0.0,0.0,5.0,6955.0,1391.0,80580.63,
金华,宝鸡,,,,,,,,,,,
金华,兰州,0.0,3.0,0.0,0.0,0.0,0.0,3.0,6039.0,2013.0,79017.29550000001,
金华,西宁,,,,,,,,,,,
金华,银川,,,,,,,,,,,
金华,乌鲁木齐,,,,,,,,,,,
金华,阿克苏,,,,,,,,,,,
金华,喀什,,,,,,,,,,,
义乌,北京,,,,,,,,,,,
义乌,天津,,,,,,,,,,,
义乌,石家庄,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3903.0,1301.0,64212.156,
义乌,唐山,,,,,,,,,,,
义乌,廊坊,,,,,,,,,,,
义乌,保定,,,,,,,,,,,
义乌,太原,,,,,,,,,,,
义乌,侯马,,,,,,,,,,,
义乌,呼和浩特,,,,,,,,,,,
义乌,包头,,,,,,,,,,,
义乌,沈阳,,,,,,,,,,,
义乌,大连,,,,,,,,,,,
义乌,锦州,,,,,,,,,,,
义乌,长春,,,,,,,,,,,
义乌,哈尔滨,,,,,,,,,,,
义乌,上海,3.0,1.0,2.0,0.0,0.0,0.0,6.0,1704.0,284.0,20132.334000000003,
义乌,南京,2.0,0.0,0.0,0.0,0.0,0.0,2.0,818.0,409.0,13457.735999999999,
义乌,常州,,,,,,,,,,,
义乌,无锡,1.0,3.0,1.0,0.0,0.0,0.0,5.0,1615.0,323.0,17987.0625,
义乌,苏州,1.0,2.0,3.0,0.0,0.0,0.0,6.0,1584.0,264.0,16277.184,
义乌,徐州,,,,,,,,,,,
义乌,连云港,,,,,,,,,,,
义乌,淮安,,,,,,,,,,,
义乌,盐城,,,,,,,,,,,
义乌,扬州,,,,,,,,,,,
义乌,南通,,,,,,,,,,,
义乌,杭州,0.0,0.0,0.0,3.0,0.0,0.0,3.0,411.0,137.0,32854.929,大
义乌,湖州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,216.0,216.0,1789.3439999999998,大
义乌,嘉兴,0.0,0.0,0.0,1.0,0.0,0.0,1.0,196.0,196.0,1623.664,大
义乌,宁波,0.0,0.0,0.0,1.0,0.0,0.0,1.0,190.0,190.0,4296.849999999999,大
义乌,台州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,215.0,215.0,1781.0599999999997,大
义乌,金华,0.0,0.0,0.0,2.0,0.0,0.0,2.0,118.0,59.0,16696.528,大
义乌,义乌,,,,,,,,,,,
义乌,温州,0.0,0.0,1.0,1.0,0.0,0.0,2.0,420.0,210.0,3517.5,大
义乌,合肥,3.0,1.0,1.0,0.0,0.0,0.0,5.0,2680.0,536.0,39142.74,
义乌,蚌埠,,,,,,,,,,,
义乌,芜湖,0.0,1.0,0.0,0.0,0.0,0.0,1.0,399.0,399.0,4374.4365,
义乌,安庆,,,,,,,,,,,
义乌,福州,5.0,2.0,0.0,0.0,0.0,0.0,7.0,3759.0,537.0,58226.37299999999,
义乌,厦门,,,,,,,,,,,
义乌,泉州,,,,,,,,,,,
义乌,南昌,,,,,,,,,,,
义乌,鹰潭,0.0,0.0,2.0,0.0,0.0,0.0,2.0,704.0,352.0,5960.064,
义乌,赣州,,,,,,,,,,,
义乌,济南,6.0,0.0,1.0,0.0,0.0,0.0,7.0,7273.0,1039.0,113561.661,
义乌,潍坊,,,,,,,,,,,
义乌,烟台,,,,,,,,,,,
义乌,青岛,1.0,1.0,3.0,0.0,0.0,0.0,5.0,5165.0,1033.0,63320.31749999999,
义乌,济宁,,,,,,,,,,,
义乌,临沂,,,,,,,,,,,
义乌,郑州,7.0,1.0,2.0,0.0,0.0,0.0,10.0,10880.0,1088.0,162571.68000000002,
义乌,漯河,,,,,,,,,,,
义乌,信阳,,,,,,,,,,,
义乌,洛阳,,,,,,,,,,,
义乌,武汉,6.0,2.0,1.0,0.0,0.0,0.0,9.0,6228.0,692.0,93743.856,
义乌,荆州,,,,,,,,,,,
义乌,襄阳,,,,,,,,,,,
义乌,长沙,2.0,2.0,3.0,0.0,0.0,0.0,7.0,5775.0,825.0,74938.05,
义乌,常德,,,,,,,,,,,
义乌,衡阳,,,,,,,,,,,
义乌,广州,7.0,3.0,2.0,0.0,0.0,0.0,12.0,13980.0,1165.0,204564.09750000003,
义乌,汕头,,,,,,,,,,,
义乌,深圳,,,,,,,,,,,
义乌,东莞,,,,,,,,,,,
义乌,湛江,,,,,,,,,,,
义乌,中山,,,,,,,,,,,
义乌,南宁,,,,,,,,,,,
义乌,柳州,,,,,,,,,,,
义乌,海口,,,,,,,,,,,
义乌,重庆,,,,,,,,,,,
义乌,成都,,,,,,,,,,,
义乌,南充,,,,,,,,,,,
义乌,内江,,,,,,,,,,,
义乌,贵阳,,,,,,,,,,,
义乌,昆明,,,,,,,,,,,
义乌,大理州,,,,,,,,,,,
义乌,拉萨,,,,,,,,,,,
义乌,西安,,,,,,,,,,,
义乌,宝鸡,,,,,,,,,,,
义乌,兰州,,,,,,,,,,,
义乌,西宁,,,,,,,,,,,
义乌,银川,,,,,,,,,,,
义乌,乌鲁木齐,,,,,,,,,,,
义乌,阿克苏,,,,,,,,,,,
义乌,喀什,,,,,,,,,,,
温州,北京,,,,,,,,,,,
温州,天津,,,,,,,,,,,
温州,石家庄,,,,,,,,,,,
温州,唐山,,,,,,,,,,,
温州,廊坊,,,,,,,,,,,
温州,保定,,,,,,,,,,,
温州,太原,,,,,,,,,,,
温州,侯马,,,,,,,,,,,
温州,呼和浩特,,,,,,,,,,,
温州,包头,,,,,,,,,,,
温州,沈阳,,,,,,,,,,,
温州,大连,,,,,,,,,,,
温州,锦州,,,,,,,,,,,
温州,长春,,,,,,,,,,,
温州,哈尔滨,,,,,,,,,,,
温州,上海,0.0,0.0,0.0,1.0,0.0,0.0,1.0,453.0,453.0,9189.105,大
温州,南京,0.0,0.0,0.0,1.0,0.0,0.0,1.0,579.0,579.0,5615.142,小
温州,常州,1.0,0.0,1.0,0.0,0.0,0.0,2.0,1012.0,506.0,13681.734,
温州,无锡,0.0,0.0,0.0,1.0,0.0,0.0,1.0,497.0,497.0,4819.906,大
温州,苏州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,437.0,437.0,8864.545,大
温州,徐州,,,,,,,,,,,
温州,连云港,,,,,,,,,,,
温州,淮安,,,,,,,,,,,
温州,盐城,,,,,,,,,,,
温州,扬州,,,,,,,,,,,
温州,南通,0.0,0.0,0.0,1.0,0.0,0.0,1.0,540.0,540.0,5236.919999999999,小
温州,杭州,0.0,0.0,0.0,4.0,0.0,0.0,4.0,1224.0,306.0,10139.615999999998,小
温州,湖州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,385.0,385.0,3189.34,小
温州,嘉兴,0.0,0.0,0.0,1.0,0.0,0.0,1.0,370.0,370.0,3065.08,小
温州,宁波,0.0,0.0,0.0,1.0,0.0,0.0,1.0,270.0,270.0,2236.68,大
温州,台州,0.0,0.0,0.0,1.0,0.0,0.0,1.0,128.0,128.0,1060.3519999999999,大
温州,金华,0.0,0.0,0.0,3.0,0.0,0.0,3.0,645.0,215.0,5343.18,大
温州,义乌,0.0,0.0,0.0,1.0,0.0,0.0,1.0,211.0,211.0,1747.924,小
温州,温州,,,,,,,,,,,
温州,合肥,0.0,0.0,0.0,1.0,0.0,0.0,1.0,705.0,705.0,6837.089999999999,小
温州,蚌埠,,,,,,,,,,,
温州,芜湖,,,,,,,,,,,
温州,安庆,,,,,,,,,,,
温州,福州,0.0,0.0,0.0,3.0,0.0,0.0,3.0,957.0,319.0,7927.7880000000005,大
温州,厦门,,,,,,,,,,,
温州,泉州,,,,,,,,,,,
温州,南昌,,,,,,,,,,,
温州,鹰潭,0.0,0.0,1.0,0.0,0.0,0.0,1.0,507.0,507.0,5367.609,
温州,赣州,,,,,,,,,,,
温州,济南,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2418.0,1209.0,25599.366,
温州,潍坊,,,,,,,,,,,
温州,烟台,,,,,,,,,,,
温州,青岛,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1207.0,1207.0,15792.9915,
温州,济宁,,,,,,,,,,,
温州,临沂,,,,,,,,,,,
温州,郑州,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2516.0,1258.0,32896.7,大
温州,漯河,,,,,,,,,,,
温州,信阳,,,,,,,,,,,
温州,洛阳,,,,,,,,,,,
温州,武汉,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1694.0,847.0,27869.688,
温州,荆州,,,,,,,,,,,
温州,襄阳,,,,,,,,,,,
温州,长沙,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1960.0,980.0,23198.07,
温州,常德,,,,,,,,,,,
温州,衡阳,,,,,,,,,,,
温州,广州,0.0,0.0,1.0,2.0,0.0,0.0,3.0,3564.0,1188.0,35619.804000000004,大
温州,汕头,,,,,,,,,,,
温州,深圳,,,,,,,,,,,
温州,东莞,,,,,,,,,,,
温州,湛江,,,,,,,,,,,
温州,中山,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1196.0,1196.0,15649.061999999998,
温州,南宁,,,,,,,,,,,
温州,柳州,,,,,,,,,,,
温州,海口,,,,,,,,,,,
温州,重庆,,,,,,,,,,,
温州,成都,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3962.0,1981.0,41945.694,
温州,南充,,,,,,,,,,,
温州,内江,,,,,,,,,,,
温州,贵阳,,,,,,,,,,,
温州,昆明,,,,,,,,,,,
温州,大理州,,,,,,,,,,,
